,0
100,尋ねた。「そうですけど」門の外に出してある看板を見て飛び込んで来る、ふりの客も珍しくなかった。この娘も、その一人に違いないと思わ
101,サウナは五分と入っていられない。皮膚が焼けそうになったところで水風呂に飛び込む。水風呂から上がったら、シーツを体に巻いてビールとウォッカである。アントワーヌの
102,流れの変わる高麗川にたどりつく。時代劇のロケにぴったりの古びた木造の橋から飛び込んで、流れにまかせておよげる夏もある。川の護岸化が進み、多くの
103,取り乱した様子のペプローがたたずんでいる。「申しわけございません、旦那さま。急に飛び込んでまいりまして、止める暇もございませんでした」「いいんだよ、
104,染まった服をハサミで切っていました。父にしがみついていた私の目に飛び込んできたのは、肩からえぐり取られたように取れかかっている母の右腕でした
105,ていたら「てまり」と言う名前のランチを発見お兄ちゃんのステージネームにちなんでここに飛び込んでランチとしたがそこは湯葉の専門店だった懐石風にアレンジされたものは
106,攻撃をよけるどころか、“ゼロ”がタックルをかけるように新汰の懐に飛び込んできたのである。人間離れした速さで、滑るように新汰の背後にまわりこむ。
107,がガトームソンの真ん中ストレートを迷いなく振り抜くと、雨のカーテンを切り裂きながら打球は右翼席に飛び込んだ。控えの森野だが、３試合連続でスタメン起用され、１打席といえどもムダにしたく
108,！ダァーッというのがね。○女の子の場合は？◆なんども飛び込んでいる人に付き添ってやっていました。○何時頃までやっていました。◆
109,で再び流れをつかむと、その直後にも、粘ったカイトのクロスからジェラードが飛び込む惜しいチャンスも。また、後半には相手が退場者を出し、逆転しそうな勢いだっ
110,複数で示されていた。つまり、“大きな池に何匹もの蛙が続けざまに飛び込み、バチャバチャと激しい音をたて、そのあと静寂が戻ってきた”というような
111,…」小田切が、容赦なく迫ってくる…。そのとき―何かが猛然と飛び込んで来た。ハッとする小田切。現れたのは、本家吸血鬼である。「クロロックさん
112,して、チャミアンと子供たちが階段を降りてきて、私の伸ばした腕に飛び込んだ。「あなた！」「パパ！」私たちは抱き合い、キスをし
113,ようにと言われました。クラスの全員が葬儀に出ました。地下鉄に飛び込んで死んだんです。原因はわかりませんでした。遺書らしいものがあとに残され
114,の中で火事があると、身体中に水を浴びて真っ先に家の中へ飛び込んで、人を助けてくれたのは米兵でした」キャンプ・シュワブ周辺では「米兵事件」
